x,y,velocity
1935489.616908048,967044.7639612552,3
1935489.6112911983,967044.2648173724,3
1935489.607588233,967043.9356239968,3
1935489.6036751247,967043.587013236,3
1935489.599522326,967043.2166514124,3
1935489.5932319,967042.6560675816,3
1935489.5896240307,967042.3347599844,3
1935489.5861217736,967042.0229551144,3
1935489.5763730127,967041.1547610871,3
1935489.572004732,967040.764646337,3
1935489.5684926056,967040.4517432004,3
1935489.56463776,967040.1082269802,3
1935489.5588770057,967039.6287807327,3
1935489.5515787196,967039.0657415166,3
1935489.5457775863,967038.3548642476,3
1935489.5452775408,967038.029929644,3
1935489.5468685967,967037.7093706792,3
1935489.5584422704,967036.9979115288,3
1935489.5688427864,967036.5561492218,3
1935489.5795079304,967036.0974791836,3
1935489.589189452,967035.632608047,3
1935489.6026303156,967034.9560017243,3
1935489.6091206947,967034.6231295074,3
1935489.619663601,967034.0787310152,3
1935489.6258582256,967033.7560239251,3
1935489.631616555,967033.4562075998,3
1935489.6419523424,967032.9160459138,3
1935489.655170642,967032.2230735886,3
1935489.6610484344,967031.914475604,3
1935489.667088409,967031.5969045808,3
1935489.6806036865,967030.8876189906,3
1935489.6908935688,967030.3469698568,3
1935489.6965678525,967030.048581298,3
1935489.706890159,967029.563600344,3
1935489.7204829128,967028.8586995892,3
1935489.726150494,967028.3357827668,3
1935489.7265498436,967028.178884962,3
1935489.7238862808,967027.6941871456,3
1935489.7200602987,967027.381693304,3
1935489.710655922,967026.801845166,3
1935489.706290238,967026.509581591,3
1935489.700912352,967026.109719178,3
1935489.6971028503,967025.8040063157,3
1935489.687431988,967024.984279016,3
1935489.685016836,967024.773282938,3
1935489.6815452017,967024.470104797,3
1935489.6762732384,967024.0036259148,3
1935489.6720635612,967023.629214584,3
1935489.6668441445,967023.1650766408,3
1935489.662752841,967022.7990541589,3
1935489.6593966112,967022.4988109376,3
1935489.6557545003,967022.1734382148,3
1935489.650430017,967021.6964793848,3
1935489.6450520933,967021.2142505014,3
1935489.6433404451,967021.0608265274,3
1935489.6376192027,967020.547946428,3
1935489.6342642144,967020.2482600276,3
1935489.6309838097,967019.9532559954,3
1935489.6218510207,967019.1424066884,3
1935489.618474035,967018.8432545976,3
1935489.615493999,967018.5771632942,3
1935489.6122359484,967018.2835624482,3
1935489.6044464936,967017.5642270062,3
1935489.599447591,967017.1038766488,3
1935489.596552553,967016.840247817,3
1935489.593686753,967016.584200692,3
1935489.5908967056,967016.3386560332,3
1935489.5859008192,967015.9124940442,3
1935489.5824148925,967015.6156015611,3
1935489.5794679152,967015.366909065,3
1935489.5766133715,967015.1259345677,3
1935489.5723064733,967014.7597858536,3
1935489.567774956,967014.3728317036,3
1935489.5654325252,967014.167837665,3
1935489.561998525,967013.866543034,3
1935489.5593311985,967013.6334909848,3
1935489.5569347292,967013.4231887606,3
1935489.5542881803,967013.191440758,3
1935489.551421876,967012.9458973136,3
1935489.5472219891,967012.5840719407,3
1935489.542257606,967012.1713803996,3
1935489.5357054784,967011.6345923364,3
1935489.5322550852,967011.356212295,3
1935489.529183481,967011.1083150927,3
1935489.526875515,967010.9198502456,3
1935489.5245173364,967010.725360128,3
1935489.5209897016,967010.4272859864,3
1935489.5197996325,967010.3252812691,3
1935489.5163608636,967010.0275184535,3
1935489.514403397,967009.85531079,3
1935489.5125766413,967009.6913087072,3
1935489.5086559951,967009.316366463,3
1935489.5075603789,967009.2064043032,3
1935489.5058971555,967009.0359082376,3
1935489.504272607,967008.8664031916,3
1935489.5017989385,967008.6028897036,3
1935489.4983625717,967008.2358422906,3
1935489.4956051996,967007.940631609,3
1935489.4939109837,967007.7614859588,3
1935489.4923867844,967007.6006751627,3
1935489.4907882945,967007.4318485884,3
1935489.4881769808,967007.157299668,3
1935489.48626264,967006.9576307398,3
1935489.4846973508,967006.793761796,3
1935489.4830430776,967006.6209543244,3
1935489.480596193,967006.3643894644,3
1935489.4780323769,967006.0971320968,3
1935489.4766851675,967005.956051958,3
1935489.4745163445,967005.729872374,3
1935489.4729107649,967005.5620375446,3
1935489.4712829336,967005.3923265951,3
1935489.46791664,967005.0402135731,3
1935489.4652354,967004.7598380238,3
1935489.4636683187,967004.5963352504,3
1935489.4612306263,967004.341784018,3
1935489.4578205317,967003.9835693432,3
1935489.456100157,967003.804218158,3
1935489.4533977248,967003.521554567,3
1935489.451806915,967003.3536889926,3
1935489.450302436,967003.1969893416,3
1935489.4476568669,967002.920289893,3
1935489.4457763864,967002.7222680646,3
1935489.4442233024,967002.5601228408,3
1935489.4426936945,967002.399929997,3
1935489.4403189723,967002.1502901576,3
1935489.4377717783,967001.883596996,3
1935489.4364680185,967001.746681022,3
1935489.434356151,967001.525992648,3
1935489.4327826975,967001.3611322046,3
1935489.4312691195,967001.201945993,3
1935489.4297771289,967001.0455512644,3
1935489.4279383016,967000.8520597686,3
1935489.425359558,967000.581949796,3
1935489.4238506493,967000.4240144914,3
1935489.4224190176,967000.2733244982,3
1935489.4208390047,967000.10805225,3
1935489.41887624,966999.8588940388,3
1935489.4174914805,966999.6742742328,3
1935489.4158941796,966999.526592286,3
1935489.4137096896,966999.3726952964,3
1935489.4087721389,966999.1292901664,3
1935489.4023291625,966998.8952913848,3
1935489.3987933008,966998.791119566,3
1935489.393437192,966998.6492947284,3
1935489.3830959287,966998.424847196,3
1935489.373947695,966998.2561408876,3
1935489.3464328,966997.8514441408,3
1935489.3338142915,966997.6985676896,3
1935489.321467836,966997.5618123593,3
1935489.3063579043,966997.4086399662,3
1935489.2598912208,966997.0113543454,3
1935489.2373550064,966996.8473770388,3
1935489.2173375348,966996.7131848456,3
1935489.193899223,966996.5677577972,3
1935489.1280024496,966996.2115453866,3
1935489.0894767256,966996.0292868932,3
1935489.061928626,966995.9079075444,3
1935489.0111916903,966995.7012968636,3
1935488.9774426916,966995.5737308696,3
1935488.9175035316,966995.3640630398,3
1935488.882620766,966995.2510387016,3
1935488.828718149,966995.084647166,3
1935488.7432079092,966994.8365299468,3
1935488.6464089889,966994.5712161076,3
1935488.608527629,966994.4710697272,3
1935488.569321029,966994.368656074,3
1935488.5178032643,966994.236094596,3
1935488.447196965,966994.0578254614,3
1935488.337092576,966993.785660096,3
1935488.2545058904,966993.5850793878,3
1935488.1532393813,966993.3419424756,3
1935488.105273688,966993.2274178832,3
1935488.0225529596,966993.0303939244,3
1935487.98366321,966992.9378152656,3
1935487.9360107237,966992.8242773152,3
1935487.8613410725,966992.645676257,3
1935487.81089558,966992.5244023008,3
1935487.703751216,966992.2637537403,3
1935487.6229854296,966992.06064206,3
1935487.5790976384,966991.9511937414,3
1935487.5056043237,966991.7703008164,3
1935487.4023148608,966991.5227566736,3
1935487.3206061516,966991.3332377416,3
1935487.2653902087,966991.2084241324,3
1935487.215740749,966991.0983353097,3
1935487.1638717183,966990.9853832268,3
1935487.0806088848,966990.8089175692,3
1935487.016558833,966990.676860838,3
1935486.9641894435,966990.5712853124,3
1935486.9058311535,966990.4560719384,3
1935486.8183934,966990.2885517036,3
1935486.728821059,966990.1225452932,3
1935486.6773899372,966990.030379994,3
1935486.5984448576,966989.8922445984,3
1935486.538754233,966989.790599664,3
1935486.475219254,966989.6846527872,3
1935486.3098263328,966989.4195925294,3
1935486.234617104,966989.3043272056,3
1935486.1707154568,966989.2088822108,3
1935486.1069607572,966989.1154791646,3
1935485.9343470891,966988.8697563296,3
1935485.8658135436,966988.7742020488,3
1935485.753285342,966988.6189963263,3
1935485.6302106853,966988.4500910114,3
1935485.5267187,966988.310027738,3
1935485.3895778907,966988.1296147167,3
1935485.309220839,966988.0268649335,3
1935485.244046312,966987.9453688296,3
1935485.1441895529,966987.82329535,3
1935485.0051471929,966987.659983944,3
1935484.8795061791,966987.5186411088,3
1935484.7443274409,966987.3728124172,3
1935484.640103593,966987.2648591608,3
1935484.5692217692,966987.1937974537,3
1935484.3438600944,966986.9805860552,3
1935484.2663697957,966986.9117501844,3
1935484.1409759708,966986.8050800128,3
1935483.901419005,966986.6172669304,3
1935483.791059252,966986.5373754356,3
1935483.657170925,966986.4462184976,3
1935483.519453352,966986.3588907612,3
1935483.4054786956,966986.2910174552,3
1935483.2716248464,966986.2144751012,3
1935483.0998225885,966986.1197725044,3
1935482.955141646,966986.0416024238,3
1935482.7938099052,966985.9577477848,3
1935482.682486361,966985.9035472804,3
1935482.5306803584,966985.8349188257,3
1935482.3897669248,966985.7763382974,3
1935482.26725763,966985.7291200924,3
1935482.054796249,966985.6534332432,3
1935481.950166257,966985.618150192,3
1935481.8093558208,966985.5722609096,3
1935481.577115085,966985.5003979788,3
1935481.4653253611,966985.4672122392,3
1935481.313002534,966985.4231234656,3
1935481.15901778,966985.380052796,3
1935481.0602280945,966985.3532200016,3
1935480.935693855,966985.3201457364,3
1935480.770933464,966985.2777196454,3
1935480.595899389,966985.2353656724,3
1935480.483566944,966985.2097707468,3
1935480.329461352,966985.1768319036,3
1935480.125905944,966985.1378003564,3
1935479.996733409,966985.1157079276,3
1935479.7198170575,966985.075526073,3
1935479.4300075504,966985.04192655,3
1935479.278232652,966985.0269677676,3
1935479.0637759608,966985.0079882764,3
1935478.7059707544,966984.9805978488,3
1935478.3467198324,966984.9567850672,3
1935478.0532494013,966984.939018436,3
1935477.9311879333,966984.9318855376,3
1935477.7919869008,966984.9238204428,3
1935477.5387293224,966984.9093034988,3
1935477.3637872343,966984.8990616744,3
1935477.240943977,966984.8907360156,3
1935477.0322158984,966984.876547148,3
1935476.9031288712,966984.8660478204,3
1935476.5345126656,966984.830377846,3
1935476.278879921,966984.8013141208,3
1935475.9279472416,966984.7552325574,3
1935475.7279984504,966984.7247326152,3
1935475.4404247876,966984.6777790992,3
1935475.286557977,966984.6526474548,3
1935475.094127695,966984.6219819812,3
1935474.9686438844,966984.6025615926,3
1935474.7870661092,966984.57559824,3
1935474.6786656335,966984.560284163,3
1935474.4891971797,966984.5345449222,3
1935474.333616826,966984.5138952908,3
1935474.183770551,966984.4940696732,3
1935474.073298625,966984.4794445948,3
1935473.9329442547,966984.4607492692,3
1935473.749749537,966984.4361915876,3
1935473.6046372128,966984.4166567008,3
1935473.4892757484,966984.4010721124,3
1935473.205391618,966984.362587854,3
1935473.0004962375,966984.334729692,5
1935472.8395494025,966984.3128687948,5
1935472.655607916,966984.2878805868,5
1935472.5126554533,966984.2684180866,5
1935472.355200842,966984.2464710482,5
1935472.2053333907,966984.2267525548,5
1935472.096590583,966984.2134119384,5
1935471.954146458,966984.1971298192,5
1935471.8153061375,966984.1824989514,5
1935471.6369498945,966984.1657514824,5
1935471.39953724,966984.1470308648,5
1935471.298872596,966984.1408843877,5
1935471.1273289917,966984.1318546616,5
1935470.9589894288,966984.1233231124,5
1935470.8378370628,966984.1167554508,5
1935470.705390629,966984.1089336436,5
1935470.598191903,966984.1020216652,5
1935470.4678984708,966984.0928840718,5
1935470.3381599816,966984.0826697235,5
1935470.144896943,966984.0658088216,5
1935470.0006435765,966984.0527897676,5
1935469.8435520448,966984.0383123216,5
1935469.6940971145,966984.0248574222,5
1935469.5941671345,966984.0169448168,5
1935469.4896437712,966984.0094257564,5
1935469.3247427016,966983.9988714228,5
1935469.201443059,966983.992063361,5
1935468.961079716,966983.9815668917,5
1935468.7810735065,966983.976165564,5
1935468.6490424508,966983.9738292536,5
1935468.5026824344,966983.9726975712,5
1935468.2747844637,966983.9728189512,5
1935468.0562535576,966983.973416614,5
1935467.857611274,966983.9736974688,5
1935467.693877668,966983.9732239272,5
1935467.5400788973,966983.9719971548,5
1935467.2606882777,966983.9675534504,5
1935467.0867183255,966983.963749369,5
1935466.964717012,966983.9608718952,5
1935466.702725574,966983.9545034,5
1935466.4017072087,966983.9475055912,5
1935466.270229788,966983.9444892028,5
1935466.036829654,966983.9391908587,5
1935465.70794232,966983.9319352084,5
1935465.564540356,966983.9287883948,5
1935465.3794151112,966983.9247806112,5
1935465.2239949028,966983.921367562,5
1935464.9871936613,966983.915650464,5
1935464.8101524664,966983.9115444196,5
1935464.5962879795,966983.9081927544,5
1935464.2618558004,966983.9072040569,5
1935464.0864247968,966983.9098459744,5
1935463.877657487,966983.914742824,5
1935463.5148263164,966983.922841322,5
1935463.380386296,966983.924906564,5
1935463.194509165,966983.9263723616,5
1935462.9928373175,966983.9270523548,5
1935462.7422097304,966983.9272764472,5
1935462.5498502967,966983.9273961928,5
1935462.299276334,966983.9276346876,5
1935462.0074767785,966983.9280874516,5
1935461.8238482943,966983.9284952844,5
1935461.6816003548,966983.9288389378,5
1935461.580320421,966983.9290792164,5
1935461.3878607843,966983.9296124642,5
1935461.2429818723,966983.9299980276,5
1935460.8765140292,966983.931029962,5
1935460.626977112,966983.9317248669,5
1935460.4590861727,966983.9322023848,5
1935460.2583882643,966983.9327295598,5
1935460.151869022,966983.9330380392,5
1935459.9190443216,966983.93369557,5
1935459.691978464,966983.9343376488,5
1935459.4970401349,966983.934895123,5
1935459.3280658189,966983.9353593872,5
1935459.1999601324,966983.935706603,5
1935458.910546203,966983.9365180152,5
1935458.7077587736,966983.937078474,5
1935458.318850613,966983.9381779968,5
1935458.085179422,966983.9388490114,5
1935457.868159684,966983.9394988752,5
1935457.6711223416,966983.9370996353,5
1935457.5554847363,966983.9381788516,5
1935457.11991278,966983.9414404852,5
1935456.926159396,966983.9421621532,5
1935456.613298034,966983.9430266906,5
1935456.2094996956,966983.9445769816,5
1935456.0235358595,966983.945388152,5
1935455.8097942343,966983.9463977052,5
1935455.6086839444,966983.9473738652,5
1935455.3462408143,966983.9485642152,5
1935455.1094232444,966983.9494836724,5
1935454.8370493588,966983.950725418,5
1935454.616396872,966983.9517382628,5
1935454.362820845,966983.9526653168,5
1935454.0835889915,966983.953879,5
1935453.875420036,966983.9546777372,5
1935453.5890148864,966983.9557005692,5
1935453.3051125223,966983.9567750673,5
1935453.0136895564,966983.9574048916,5
1935452.795483411,966983.9577990448,5
1935452.4682016205,966983.9584356048,5
1935452.138730917,966983.9590917764,5
1935451.8661554488,966983.9596502156,5
1935451.5780431435,966983.9602883272,5
1935451.424604691,966983.9606119068,5
1935451.06589891,966983.9614439028,5
1935450.756978491,966983.9621388658,5
1935450.4855938945,966983.9627546133,5
1935450.123371309,966983.9635663508,5
1935449.9869050933,966983.9638941804,5
1935449.6711805784,966983.964590732,5
1935449.4057612184,966983.965218252,5
1935448.9130290523,966983.9663086992,5
1935448.4929203333,966983.9672644626,5
1935448.3686197817,966983.9675358062,5
1935448.0193566864,966983.9683241769,5
1935447.876711712,966983.968643638,5
1935447.4578839173,966983.969563737,5
1935447.258321315,966983.9700117962,5
1935447.0329772355,966983.9705196458,5
1935446.916213112,966983.9707929888,5
1935446.560885893,966983.9715864196,5
1935446.319149399,966983.9720960364,5
1935446.0428143097,966983.9727143547,5
1935445.8277677624,966983.9732107332,5
1935445.5678851216,966983.9737653064,5
1935445.3152415007,966983.9743266176,5
1935445.122932687,966983.9747506634,5
1935444.793325685,966983.9754700216,5
1935444.6321377635,966983.9758255014,5
1935444.330249736,966983.976484718,5
1935444.013060789,966983.977189335,5
1935443.8832070413,966983.9774575988,5
1935443.616177384,966983.9780344826,5
1935443.2155491244,966983.9789087692,5
1935442.982935277,966983.9793951142,5
1935442.649652058,966983.9801425156,5
1935442.5293101296,966983.980396568,5
1935442.2214039688,966983.9810753656,5
1935442.0367299952,966983.9814540714,5
1935441.6391678744,966983.9823100287,5
1935441.2292563424,966983.9831796268,5
1935441.012706499,966983.9836389234,5
1935440.8517778595,966983.9839902729,5
1935440.658572746,966983.9844133356,5
1935440.396504525,966983.9849569548,5
1935440.1699395543,966983.9854384788,5
1935439.9292902555,966983.9859612852,5
1935439.737698037,966983.9863586548,5
1935439.488039996,966983.9868724024,5
1935439.2389277047,966983.987407968,5
1935438.8219454088,966983.98829866,5
1935438.511780739,966983.9889371486,5
1935438.287694705,966983.989409699,5
1935438.0443870127,966983.9899290798,5
1935437.8914249493,966983.9902298076,5
1935437.631611186,966983.9907985326,5
1935437.3855991035,966983.9912999714,5
1935437.200891059,966983.991694472,5
1935436.9246045696,966983.992250988,5
1935436.745060292,966983.9926242596,5
1935436.4416272736,966983.9932623107,5
1935436.2173350933,966983.9937228846,5
1935435.8092611823,966983.9945479486,5
1935435.5514909453,966983.9950688644,5
1935435.3334611757,966983.99552122,5
1935434.95089469,966983.9963213712,5
1935434.563320281,966983.9971097554,5
1935434.3849697204,966983.9974792688,5
1935433.995321033,966983.9983006952,5
1935433.5845775376,966983.9991377704,5
1935433.1962562632,966983.9999685612,5
1935433.0003010016,966984.0003744063,5
1935432.5695734909,966984.001285711,5
1935432.3340078944,966984.0017885552,5
1935432.1617524524,966984.0021830234,5
1935431.96530913,966984.0025966408,5
1935431.5201121725,966984.003555359,5
1935431.315228975,966984.0039966252,5
1935431.0897018705,966984.0045073788,5
1935430.870154764,966984.0049991535,5
1935430.5972251748,966984.0055937268,5
1935430.3420454224,966984.0061649118,5
1935430.0618696727,966984.0067833726,5
1935429.8480852232,966984.007259634,5
1935429.263973866,966984.008569911,5
1935428.802636888,966984.0095721396,5
1935428.677032288,966984.0098642474,5
1935428.5374877644,966984.0101648225,5
1935428.1682894973,966984.0109808602,5
1935427.970549749,966984.011415124,5
1935427.7906432436,966984.0117941628,5
1935427.6628988248,966984.0120745858,5
1935427.4564215431,966984.0125259842,5
1935427.11543031,966984.0132741036,5
1935426.864018289,966984.0138157808,5
1935426.5327523968,966984.0145462898,5
1935426.4003358292,966984.014824856,5
1935426.012132757,966984.0156537571,5
1935425.8925882292,966984.01592561,5
1935425.6000745045,966984.016557532,5
1935425.4839662204,966984.0168204184,5
1935425.054829219,966984.01773689,5
1935424.7864147085,966984.0182900468,5
1935424.5744342967,966984.0187680804,5
1935424.4639514044,966984.019017636,5
1935424.0387918483,966984.0199012612,5
1935423.8116933005,966984.0204065294,5
1935423.6541703967,966984.020749388,5
1935423.4601676385,966984.0211393798,5
1935423.028727092,966984.0220620304,5
1935422.8534693653,966984.0224127808,5
1935422.6465955372,966984.022870492,5
1935422.538350876,966984.0230843952,5
1935422.227393104,966984.0237355044,5
1935422.0117698177,966984.0241800252,5
1935421.76425566,966984.0247206332,5
1935421.571545992,966984.0251205382,5
1935421.3277499932,966984.0256324284,5
1935420.9631583148,966984.0264055908,5
1935420.83062736,966984.0266859778,5
1935420.5509999527,966984.0272499272,5
1935420.362573502,966984.0276578836,5
1935420.0584691495,966984.0282913556,5
1935419.838864364,966984.0287535328,5
1935419.5739585403,966984.0292965611,5
1935419.4669192769,966984.0295217754,5
1935419.0511032736,966984.0303633496,5
1935418.7059012705,966984.0311022572,5
1935418.527066216,966984.0314642204,5
1935418.1470430077,966984.0322238376,5
1935417.8015547849,966984.032952045,5
1935417.6241536615,966984.0333064228,5
1935417.246384419,966984.0340606468,5
1935417.081092496,966984.0344052084,5
1935416.9017922543,966984.0347745796,5
1935416.73231244,966984.0351095702,5
1935416.5105754572,966984.0355599412,5
1935416.3482962889,966984.0358870216,5
1935416.1645069304,966984.0362516226,5
1935415.9873538988,966984.0366173028,5
1935415.8859934085,966984.0368283353,5
1935415.410875924,966984.0377907042,5
1935415.192609504,966984.0382315586,5
1935414.984583174,966984.0386466002,5
1935414.8425554167,966984.038925702,5
1935414.587710237,966984.0394305192,5
1935414.4313271812,966984.03973996,5
1935414.258296736,966984.0400857368,5
1935413.951869288,966984.0406951857,5
1935413.7427369496,966984.0411125869,5
1935413.5908313345,966984.0414117314,5
1935413.4235749813,966984.041741812,5
1935413.3232900011,966984.0419509684,5
1935413.1063352511,966984.0423709266,5
1935412.8960356452,966984.0427764124,5
1935412.7413613016,966984.0430891464,5
1935412.6374644325,966984.0432948136,5
1935412.5140330037,966984.043537042,5
1935412.0460622965,966984.044461844,5
1935411.89467906,966984.0447526644,5
1935411.729924768,966984.0450886554,5
1935411.62822086,966984.0452899032,5
1935411.498278936,966984.0455290468,5
1935411.267025842,966984.0459631808,5
1935411.118274545,966984.046273098,5
1935410.9187872296,966984.0466589103,5
1935410.6567907303,966984.0471555924,5
1935410.5528519223,966984.0473619272,5
1935410.399176828,966984.0476739987,5
1935410.2263822977,966984.0479855048,5
1935410.07146392,966984.0483021232,5
1935409.9028951668,966984.0486073396,5
1935409.5741072404,966984.0492678456,5
1935409.3038043205,966984.0497900489,5
1935409.1777030583,966984.0500290336,5
1935408.894372254,966984.0505909442,5
1935408.65460875,966984.0510538472,5
1935408.5425825275,966984.0512669586,5
1935408.262961771,966984.0517697677,5
1935408.116368392,966984.0520300564,5
1935407.961344188,966984.052287336,5
1935407.728877348,966984.0526645236,5
1935407.5230463368,966984.0529835664,5
1935407.307749511,966984.0533313449,5
1935407.1623305369,966984.0535729268,5
1935407.0107308945,966984.0538061664,5
1935406.8068776564,966984.054139475,5
1935406.667497784,966984.0543611386,5
1935406.5237200656,966984.054561317,5
1935406.3575804357,966984.0548430962,5
1935406.1838929344,966984.0551230572,5
1935406.0485670124,966984.0553259116,5
1935405.8952264911,966984.0555716256,5
1935405.7266741665,966984.0558308134,5
1935405.6204730363,966984.0559969055,5
1935405.429092404,966984.0562688364,5
1935405.265507732,966984.056525172,5
1935405.077935597,966984.0568127192,5
1935404.9319227263,966984.0570027358,3
1935404.8070432872,966984.0572070016,3
1935404.552098936,966984.0575913434,3
1935404.3788458696,966984.0578491268,3
1935404.1960752816,966984.058121215,3
1935404.0549314085,966984.0583404644,3
1935403.950848848,966984.0568251732,3
1935403.7859370527,966984.0540972394,3
1935403.6543833064,966984.0563453166,3
1935403.5263067696,966984.0585227486,3
1935403.3741142084,966984.057209334,3
1935403.2319545636,966984.0579482068,3
1935403.1183550088,966984.058994942,3
1935403.002421881,966984.059239772,3
1935402.869809846,966984.0593383708,3
1935402.7504916675,966984.0594540522,3
1935402.621085429,966984.0595626134,3
1935402.441898813,966984.059762352,3
1935402.2824626889,966984.0599526028,3
1935402.0737397212,966984.060210918,3
1935401.921450128,966984.0603483582,3
1935401.7699555487,966984.0604731314,3
1935401.6030367613,966984.0611639696,3
1935401.4092517968,966984.0654102144,3
1935401.20730756,966984.0606023928,3
1935401.102888128,966984.0602061452,3
1935400.9038957711,966984.060538298,3
1935400.739220156,966984.0586304178,3
1935400.5971105085,966984.0599939836,3
1935400.47318094,966984.059252511,3
1935400.3058851776,966984.0577067394,3
1935400.1309634263,966984.06107279,3
1935400.00457038,966984.0617893524,3
1935399.8220673285,966984.0625758736,3
1935399.6899330355,966984.0632160744,3
1935399.493607128,966984.0641770134,3
1935399.374193289,966984.0647518928,3
1935399.2447281,966984.0653495772,3
1935399.0649032327,966984.0661849716,3
1935398.9610810375,966984.0666487946,3
1935398.8337058583,966984.0672437008,3
1935398.7021461264,966984.0701936398,3
1935398.5641171408,966984.0723770465,3
1935398.441087971,966984.0741689604,3
1935398.3014978727,966984.07819268,3
1935398.1610139576,966984.083329061,3
1935397.9808344927,966984.0951848458,3
1935397.8611949915,966984.1060152678,3
1935397.690266977,966984.124497296,3
1935397.5720765356,966984.1396220452,3
1935397.4090590249,966984.1641109284,3
1935397.3048310943,966984.18220175,3
1935397.14617614,966984.2137151244,3
1935397.0458152755,966984.236336364,3
1935396.937667612,966984.26323124,3
1935396.7858918568,966984.305802334,3
1935396.6858968283,966984.337144108,3
1935396.5104852736,966984.3990700048,3
1935396.3667550036,966984.4566010048,3
1935396.237267716,966984.5138746127,3
1935396.108190816,966984.57667957,3
1935396.0197189592,966984.623658134,3
1935395.9203346628,966984.680650562,3
1935395.794042666,966984.760619784,3
1935395.6797287911,966984.839772716,3
1935395.5526064013,966984.930342742,3
1935395.460153706,966984.9967749354,3
1935395.3489921133,966985.0778456632,3
1935395.2500684704,966985.1528631976,3
1935395.116968914,966985.2606302684,3
1935395.0274110248,966985.3396329556,3
1935394.901058503,966985.4611754038,3
1935394.814023088,966985.5524799156,3
1935394.717308177,966985.6621236112,3
1935394.6105547524,966985.795222936,3
1935394.5131141737,966985.928387498,3
1935394.39754186,966986.0980583248,3
1935394.306713699,966986.2388217752,3
1935394.245178165,966986.337409058,3
1935394.1586018472,966986.4800422776,3
1935394.0539570544,966986.6587230788,3
1935393.983027527,966986.7835170378,3
1935393.8681536869,966986.9915300088,3
1935393.7995996,966987.1184372064,3
1935393.6490739677,966987.4133205602,3
1935393.595995306,966987.5301869784,3
1935393.5274818,966987.6949586124,3
1935393.4815570216,966987.8171421674,3
1935393.425251172,966987.9828177684,3
1935393.394236291,966988.0847176048,3
1935393.3624827424,966988.201061266,3
1935393.320968872,966988.3717340108,3
1935393.2942213276,966988.4927577636,3
1935393.2650948523,966988.6346741916,3
1935393.2306247568,966988.8145255656,3
1935393.205982548,966988.9514734282,3
1935393.1855818275,966989.0695279796,3
1935393.1585160568,966989.2334258148,3
1935393.1328422767,966989.3973167269,3
1935393.1077087335,966989.5666301274,3
1935393.0874468992,966989.7104038728,3
1935393.0685243767,966989.84942696,3
1935393.05519291,966989.9499466978,3
1935393.02988656,966990.1442672316,3
1935393.0146987927,966990.2625743764,3
1935393.00144962,966990.3641302012,3
1935392.9769357075,966990.555463216,3
1935392.9637468343,966990.6734944268,3
1935392.954060109,966990.7731475456,3
1935392.9430514115,966990.9141956528,3
1935392.933476563,966991.1051534016,3
1935392.924323796,966991.3189577314,3
1935392.9166253344,966991.4798010048,3
1935392.9039265409,966991.7142572486,3
1935392.893597775,966991.8844027376,3
1935392.8800365052,966992.0819535007,3
1935392.8701282064,966992.2107946386,3
1935392.8557985493,966992.37519137,3
1935392.8452189304,966992.4836766064,3
1935392.8250922165,966992.681545533,3
1935392.8127831232,966992.817396848,3
1935392.804386336,966992.9254811758,3
1935392.7971029344,966993.0366599648,3
1935392.7914387125,966993.1496436676,3
1935392.7852319905,966993.296031123,3
1935392.779252164,966993.4173953288,3
1935392.7668130689,966993.6100921062,3
1935392.7534838908,966993.7769596084,3
1935392.7434976683,966993.8987537718,3
1935392.7320445627,966994.040754828,3
1935392.717826211,966994.2153712228,3
1935392.7067276407,966994.3728055746,3
1935392.699366002,966994.5049319274,3
1935392.6944130291,966994.6363486564,3
1935392.686577876,966994.8438008096,3
1935392.679398647,966994.9746885302,3
1935392.665403599,966995.179904656,3
1935392.6529734903,966995.359038818,3
1935392.6428955568,966995.5084170678,3
1935392.6362390087,966995.6089067616,3
1935392.626864231,966995.7516680156,3
1935392.6171781411,966995.8996669926,3
1935392.6101345955,966996.0072873456,3
1935392.5980385777,966996.1918320222,3
1935392.58246124,966996.4303616728,3
1935392.5725558184,966996.5820103008,3
1935392.5630880487,966996.7269546264,3
1935392.551659968,966996.9018927187,3
1935392.5401265733,966997.0784801232,3
1935392.528123735,966997.2622300094,3
1935392.516761826,966997.4361143915,3
1935392.5005434824,966997.6842654556,3
1935392.487981985,966997.8764607422,3
1935392.478106416,966998.0275291716,3
1935392.4654372288,966998.2214043183,3
1935392.452806458,966998.4146381072,3
1935392.4439141357,966998.5506943496,3
1935392.4339707363,966998.7028317716,3
1935392.422871871,966998.8726386472,3
1935392.4109598391,966999.054846243,3
1935392.402615228,966999.182487772,3
1935392.3909650207,966999.364431854,3
1935392.382246492,966999.4912860318,3
1935392.3674015948,966999.670565455,3
1935392.3548651496,966999.7969922624,3
1935392.3347613572,966999.969902216,3
1935392.313347369,967000.1273025604,3
1935392.294373012,967000.2502620424,3
1935392.26467252,967000.4198922908,3
1935392.2411797296,967000.5389114522,3
1935392.2167107388,967000.6506385974,3
1935392.177429397,967000.8158294404,3
1935392.152791198,967000.923638522,3
1935392.1144679,967001.0857629298,3
1935392.0874243693,967001.1895217504,3
1935392.0536179335,967001.3080797086,3
1935392.0129939064,967001.4371050008,3
1935391.977495674,967001.5407391472,3
1935391.9207802943,967001.6919587082,3
1935391.8754022475,967001.8024933268,3
1935391.8300059545,967001.9047595516,3
1935391.7789093968,967002.0116170588,3
