x,y
1935487.2823174302,966991.9449675129
1935487.2226473363,966991.8230624489
1935487.144131591,966991.6673454449
1935487.0805153958,966991.5443285349
1935487.0208169864,966991.4311807946
1935486.933598337,966991.2702323531
1935486.8682773039,966991.1536805826
1935486.8047818872,966991.043034264
1935486.7153420362,966990.8910916601
1935486.6431211014,966990.7714002967
1935486.5770333963,966990.6641820766
1935486.4845079547,966990.5172620391
1935486.4168895262,966990.4130736119
1935486.3445636318,966990.3016373499
1935486.2521791162,966990.1745782157
1935486.1766062812,966990.0791055515
1935486.101342744,966989.988204725
1935485.9989489687,966989.8687193894
1935485.9238139354,966989.7834917004
1935485.8448520973,966989.6960213325
1935485.7411457764,966989.5846425174
1935485.6587890163,966989.499056934
1935485.579549666,966989.4190663652
1935485.4735377154,966989.3157031004
1935485.392904729,966989.2396860057
1935485.308986092,966989.162836404
1935485.1992206776,966989.0656657924
1935485.1115925116,966988.9905839387
1935485.0265258348,966988.9197176757
1935484.9146441675,966988.8295221948
1935484.8243983693,966988.7591503381
1935484.7334755128,966988.6903301108
1935484.6144460156,966988.6029792902
1935484.5244572058,966988.5391633678
1935484.4317375617,966988.4753451752
1935484.3123930604,966988.3959934539
1935484.2196079092,966988.3362038572
1935484.127784619,966988.2788551344
1935484.003370898,966988.2040236206
1935483.9094946738,966988.1494841689
1935483.813511399,966988.0953139106
1935483.690253519,966988.0283970389
1935483.5942433518,966987.9782852741
1935483.496752827,966987.929097182
1935483.3683664126,966987.8668082574
1935483.2685080997,966987.820297151
1935483.169190122,966987.7756233993
1935483.0382808014,966987.7192024066
1935482.935107335,966987.6767106351
1935482.823245798,966987.6323129708
1935482.6884524934,966987.5815527518
1935482.5863583558,966987.5445664146
1935482.4805067887,966987.5077772334
1935482.3450815757,966987.4628395679
1935482.2344960705,966987.4281548265
1935482.1161137193,966987.3929230231
1935481.9755348174,966987.3529493337
1935481.8650220986,966987.3233131284
1935481.7481198562,966987.2933667937
1935481.6054636477,966987.2575452803
1935481.4902583135,966987.2287771283
1935481.3775588933,966987.2016929722
1935481.2360739028,966987.1694837004
1935481.1222535626,966987.1443396406
1935481.0089080909,966987.1212323051
1935480.8627069748,966987.0893727628
1935480.7270087674,966987.0589020164
1935480.579691339,966987.026877183
1935480.4639905933,966987.0029225226
1935480.3461733665,966986.9797033488
1935480.199968968,966986.9519476887
1935480.0796922424,966986.9299576498
1935479.9600959881,966986.9090246817
1935479.8104887034,966986.8836116095
1935479.6882644438,966986.8638646932
1935479.565151196,966986.8438573362
1935479.4122092195,966986.8193211984
1935479.2908127564,966986.8007815661
1935479.1734311967,966986.7800116471
1935479.0206906786,966986.7518414012
1935478.9026893242,966986.7304711207
1935478.7834805346,966986.709440444
1935478.6278256332,966986.6826743945
1935478.5080540285,966986.6627053417
1935478.3861582149,966986.6415496541
1935478.2337218202,966986.6142746609
1935478.114768431,966986.5929958225
1935477.996551749,966986.5719951129
1935477.8443211634,966986.5451897738
1935477.722392902,966986.5239125544
1935477.607541283,966986.5039414081
1935477.454867089,966986.4775397865
1935477.3340211366,966986.4566877491
1935477.2146228163,966986.436209303
1935477.0622289795,966986.4101693576
1935476.9405842465,966986.3894520887
1935476.816340835,966986.3684100775
1935476.6442494541,966986.3393581156
1935476.52768068,966986.3198109762
1935476.3696055682,966986.2933885949
1935476.252557569,966986.2739253653
1935476.12966751,966986.253563565
1935475.980866943,966986.2289919688
1935475.860819008,966986.2093934556
1935475.739549459,966986.1897228668
1935475.5913239063,966986.1658133686
1935475.474691502,966986.1470605456
1935475.3548488908,966986.1279011824
1935475.2036541502,966986.1038711665
1935475.0853514124,966986.0851296949
1935474.96588806,966986.0663151755
1935474.815769705,966986.0428172246
1935474.6873475425,966986.0228181503
1935474.566116905,966986.004153829
1935474.4149825901,966985.9805652692
1935474.2970603302,966985.9622449023
1935474.175896718,966985.9429997894
1935474.023940928,966985.9186004995
1935473.9030260611,966985.8991683543
1935473.7803680922,966985.8794893695
1935473.6303415862,966985.8555322785
1935473.513244728,966985.8368326215
1935473.393547981,966985.8177319571
1935473.2431544545,966985.7937196894
1935473.1265166125,966985.7751042529
1935473.007072257,966985.7560453382
1935472.8570536186,966985.732103378
1935472.7431379233,966985.713902256
1935472.6195409845,966985.6941772059
1935472.4713269433,966985.6705116176
1935472.3508882918,966985.6512854666
1935472.2312525546,966985.6321838319
1935472.0774867283,966985.6076455583
1935471.9612542808,966985.5890999461
1935471.8369461799,966985.5692641744
1935471.6860328726,966985.5451839035
1935471.5708476147,966985.5267741695
1935471.4503705914,966985.5075333759
1935471.280537341,966985.4804134502
1935471.1667822772,966985.4622402833
1935471.047911325,966985.4432637657
1935470.894588783,966985.4187794535
1935470.7773470322,966985.4000821043
1935470.6571683905,966985.3808975789
1935470.5082510596,966985.3571364036
1935470.3881946756,966985.3379651863
1935470.2682182,966985.3190215335
1935470.1168860423,966985.2945055182
1935469.9982152546,966985.2746867404
1935469.8791549117,966985.2543554676
1935469.721081894,966985.2285432848
1935469.6039373362,966985.2097223393
1935469.4797876799,966985.1897772517
1935469.3311727147,966985.1658434406
1935469.2150355151,966985.1470522187
1935469.099894803,966985.1285654923
1935468.9469766768,966985.104089994
1935468.8278988565,966985.0850557471
1935468.708033613,966985.0659119992
1935468.5555757233,966985.0415969834
1935468.4403966344,966985.0230956132
1935468.317653077,966985.0033111979
1935468.168402578,966984.9787467648
1935468.0525059712,966984.961172177
1935467.9296483763,966984.9433270745
1935467.7811600564,966984.9220762803
1935467.6632465953,966984.9052661012
1935467.5404479732,966984.8877709423
1935467.3889995478,966984.866491023
1935467.2738765304,966984.8505517459
1935467.152561624,966984.8337804938
1935467.000891861,966984.8134499622
1935466.8837467895,966984.7984277374
1935466.738482151,966984.7803445813
1935466.58734534,966984.7618667771
1935466.4701995961,966984.7477599122
1935466.3507569628,966984.733598101
1935466.1998942564,966984.716046539
1935466.0818994078,966984.7027465058
1935465.9611037257,966984.6888808531
1935465.7906753514,966984.6694136008
1935465.670436757,966984.656042518
1935465.5165575554,966984.6387525874
1935465.3969145191,966984.6254177851
1935465.279322292,966984.6124927357
1935465.1248419986,966984.5957768473
1935465.0081967632,966984.583401181
1935464.8869767482,966984.570671222
1935464.7363136443,966984.5551149984
1935464.6178961662,966984.5430574229
1935464.5008640955,966984.531298156
1935464.3471709404,966984.5161105709
1935464.2286168288,966984.5045738728
1935464.1109822087,966984.4932971329
1935463.957643399,966984.4788056739
1935463.8389064122,966984.467760075
1935463.7197066678,966984.4568744082
1935463.5624827296,966984.4427041869
1935463.4436860997,966984.4322240058
1935463.324945034,966984.4218802424
1935463.1729345617,966984.4088932133
1935463.0543752164,966984.3989432106
1935462.9355506573,966984.3891042201
1935462.7600497128,966984.3749047638
1935462.6408346756,966984.3654533908
1935462.4875826817,966984.3535387905
1935462.370137756,966984.3445931775
1935462.2508621004,966984.3356462157
1935462.0958793957,966984.3242626282
1935461.9754260832,966984.3156090323
1935461.8576408115,966984.3073248421
1935461.6983628732,966984.2963758156
1935461.5804611675,966984.2884443678
1935461.4569268571,966984.2803127759
1935461.3019286161,966984.2703482341
1935461.1808359926,966984.2627422173
1935461.0610212765,966984.2553904518
1935460.903613128,966984.2459372288
1935460.7814685043,966984.2388514167
1935460.6623498544,966984.2320987969
1935460.495158268,966984.2228471852
1935460.3778852548,966984.2165533544
1935460.2577591485,966984.2102439486
1935460.1005120769,966984.2022832346
1935459.9799339925,966984.1963319117
1935459.8556873242,966984.1904085163
1935459.6936424263,966984.1829361367
1935459.5691649348,966984.1773673028
1935459.4479116877,966984.1721285061
1935459.2924505167,966984.1656649327
1935459.169906194,966984.1607823302
1935459.048989612,966984.1560873818
1935458.8939895504,966984.150318233
1935458.774552323,966984.1460726503
1935458.6527898894,966984.1419098758
1935458.4933518893,966984.136714864
1935458.3732970997,966984.1329673063
1935458.2532604781,966984.1294025322
1935458.096542825,966984.1249880036
1935457.9785405488,966984.1217569642
1935457.8539403547,966984.1147102634
1935457.69719526,966984.1195869993
1935457.5738423811,966984.1132679683
1935457.450579868,966984.1102275117
1935457.2916386353,966984.1070078495
1935457.1709888258,966984.1042156322
1935457.0498595573,966984.1014920815
1935456.890606182,966984.0968738485
1935456.7671573376,966984.0931498468
1935456.6458311935,966984.0895598421
1935456.4883408812,966984.0850050615
1935456.3650026903,966984.0815233911
1935456.2411378163,966984.0780195952
1935456.0799560351,966984.073493104
1935455.9532447183,966984.0699126031
1935455.8318981268,966984.0664754873
1935455.673448152,966984.0620122727
1935455.5524757227,966984.0585997041
1935455.427336575,966984.055070439
1935455.2640702266,966984.0504093397
1935455.1342000412,966984.0467723655
1935455.0133042326,966984.0476912453
1935454.8411312238,966984.0393733103
1935454.7203103388,966984.0358973054
1935454.5637508857,966984.0313582085
1935454.440243462,966984.0277876934
1935454.318376847,966984.0242673239
1935454.1593377283,966984.0196914456
1935454.0389751338,966984.0162539093
1935453.9173225304,966984.012760641
1935453.757116147,966984.0081728444
1935453.6384853874,966984.0047534877
1935453.5187104805,966984.001337102
1935453.3550618517,966983.9966210653
1935453.232188603,966983.9931167299
1935453.1086356635,966983.989562198
1935452.9462315412,966983.9849178727
1935452.8234645657,966983.9813813319
1935452.7016594426,966983.9778904917
1935452.5437196835,966983.973373383
1935452.4179844933,966983.9697773324
1935452.2933253043,966983.9662099078
1935452.1320963085,966983.9615926303
1935452.009566231,966983.9580828284
1935451.884716144,966983.9545031913
1935451.724350104,966983.9499484494
1935451.6005150015,966983.9463984079
1935451.4759549492,966983.9428294074
1935451.3173357456,966983.9382773503
1935451.1925237912,966983.9346971026
1935451.0689172319,966983.9311281674
1935450.9081460347,966983.9265188555
1935450.7813653585,966983.9228936906
1935450.6593164462,966983.9194219906
1935450.4979728176,966983.9147912839
1935450.3744127417,966983.9112673756
1935450.2513633664,966983.9077200757
1935450.08753196,966983.9030222057
1935449.9581719884,966983.8993313343
1935449.8297810087,966983.8956555404
1935449.6610045547,966983.8908228595
1935449.530850508,966983.8870836125
1935449.3992010364,966983.8833224205
1935449.2350796012,966983.8786139152
1935449.1000186317,966983.8747392494
1935448.9462303396,966983.8703390778
1935448.7767820647,966983.8654713301
1935448.6486811137,966983.8618061702
1935448.5171765396,966983.8580426694
1935448.34981211,966983.8532637752
1935448.2191468782,966983.8495174142
1935448.086711202,966983.8457229766
1935447.9178658673,966983.8408761356
1935447.7873078869,966983.8371585784
1935447.6459889798,966983.8330937377
1935447.4745262284,966983.8281817959
1935447.3431667876,966983.8244312373
1935447.2047708302,966983.8204571367
1935447.0312480836,966983.8155169878
1935446.8910599218,966983.812044369
1935446.7490378718,966983.8083721204
1935446.5720484518,966983.803685518
1935446.4340234967,966983.7995376923
1935446.2919493348,966983.7969036766
1935446.1152012881,966983.7944405864
1935445.9747726962,966983.792634685
1935445.8315404018,966983.7910412591
1935445.6461911069,966983.7892491338
1935445.5067090138,966983.7879621107
1935445.3624990466,966983.786765657
1935445.181285615,966983.7855483982
1935445.0367692926,966983.784753476
1935444.828289408,966983.7842298964
1935444.6260806823,966983.7842471721
1935444.4772827337,966983.7847409213
1935444.2912667177,966983.7832340229
1935444.1461505613,966983.7816553483
1935443.999082879,966983.7801535291
1935443.8083097925,966983.7783410089
1935443.6611616225,966983.7770540516
1935443.506347138,966983.7757519111
1935443.3185980753,966983.77415057
1935443.1699404481,966983.7729181694
1935443.0156066376,966983.7716236268
1935442.8226854461,966983.76999788
1935442.6777660167,966983.7687974706
1935442.528161791,966983.7675191235
1935442.3270852438,966983.7658249625
1935442.153816409,966983.7643743587
1935441.9319817338,966983.762522667
1935441.7755805524,966983.7612152873
1935441.5741450982,966983.7594963285
1935441.4233967287,966983.7582209504
1935441.2689945293,966983.7569427538
1935441.072571548,966983.7552812528
1935440.9166205425,966983.7539819581
1935440.7607071812,966983.7526515512
1935440.5598901599,966983.7509685096
1935440.4040535502,966983.7496673916
1935440.2471714434,966983.7483371603
1935440.0429021977,966983.7466175726
1935439.8876985405,966983.7453063725
1935439.7297826274,966983.7439620971
1935439.5265471924,966983.7422565535
1935439.3693793532,966983.7409461262
1935439.2103078559,966983.7396050018
1935439.0047698752,966983.7372496227
1935438.8447959444,966983.7376772985
1935438.687013574,966983.7389701611
1935438.481409024,966983.7410552992
1935438.3215861144,966983.7428230849
1935438.1583663046,966983.744675496
1935437.9489088107,966983.7479051764
1935437.7895779065,966983.7508703369
1935437.617888168,966983.7542154386
1935437.406693285,966983.7587542842
1935437.2360783073,966983.7627687762
1935437.0706352869,966983.7670365145
1935436.8554023972,966983.7730737394
1935436.6897239226,966983.7781232746
1935436.5243515193,966983.7841900795
1935436.2972861554,966983.7903700155
1935436.1287486088,966983.7945497418
1935435.9650634036,966983.7980724536
1935435.7516342502,966983.8031350789
1935435.5828142245,966983.8070599542
1935435.4020256724,966983.8112059901
1935435.1847556068,966983.8162535175
1935435.017357588,966983.8201404877
1935434.8497694067,966983.8240609973
1935434.6028616866,966983.8298704876
1935434.436093543,966983.8337931915
1935434.2187443778,966983.838903
1935434.0510723079,966983.8428248467
1935433.8777236524,966983.8468981391
1935433.6583841008,966983.8520396539
1935433.4918063628,966983.8559440667
1935433.3214158684,966983.8599244691
1935433.101069684,966983.8650820197
1935432.9240114612,966983.8692449128
1935432.7530647542,966983.8732646871
1935432.5312396127,966983.8784763084
1935432.3560650116,966983.882609195
1935432.1669667927,966983.8870554109
1935431.9473374523,966983.8922015404
1935431.7723799525,966983.8963157142
1935431.597407201,966983.9004301318
1935431.3771144024,966983.9055868293
1935431.1212201647,966983.9115852298
1935430.8949795668,966983.9168671826
1935430.720109766,966983.9209799578
1935430.541324498,966983.9251856153
1935430.3154580595,966983.9304921187
1935430.1383159512,966983.9346563471
1935429.9600797545,966983.9388532573
1935429.7320782805,966983.9442090268
1935429.5509063178,966983.9484679592
1935429.3763568087,966983.9525756325
1935429.1461631001,966983.9579815738
1935428.966123109,966983.9621919643
1935428.789426394,966983.9663033272
1935428.5572232408,966983.97174128
1935428.3743127852,966983.9760431575
1935428.1949519978,966983.9802732387
1935427.9689599755,966983.9855969982
1935427.7741236687,966983.990165122
1935427.5895243026,966983.9945091609
1935427.3565018354,966983.9999906733
1935427.172489185,966984.0042948521
1935426.9945921027,966984.0084711041
1935426.761969755,966984.0139309879
1935426.5797187125,966984.0182071066
1935426.3734941867,966984.0230329141
1935426.1332198756,966984.0286604532
1935425.95125862,966984.0329319561
1935425.7610925129,966984.037379921
1935425.5237585078,966984.0429911359
1935425.3422243122,966984.0472558334
1935425.1565799394,966984.0516012602
1935424.9227877315,966984.0571255445
1935424.742004692,966984.0613782759
1935424.5610498216,966984.0656184923
1935424.3211837457,966984.0712547823
1935424.1415098065,966984.075459338
1935423.9533305145,966984.079890908
1935423.7201169142,966984.085344952
1935423.5233321625,966984.0899441135
1935423.3451681724,966984.0941246136
1935423.1085386046,966984.0996635804
1935422.9243734316,966984.1039701895
1935422.7400216656,966984.108295023
1935422.5077920582,966984.1137486473
1935422.3211758595,966984.1181400623
1935422.1331185822,966984.1225696886
1935421.8959940565,966984.1281623079
1935421.7075628638,966984.1325826362
1935421.52485069,966984.1368813522
1935421.2840735493,966984.1425474084
1935421.0993287987,966984.1468632462
1935420.9128002992,966984.1512532656
1935420.6687327775,966984.156986988
1935420.4817045268,966984.1613697105
1935420.2943903056,966984.1657569904
1935420.0530831546,966984.1714314875
1935419.8691277024,966984.1757347522
1935419.6784127634,966984.1802067114
1935419.4397932948,966984.185807886
1935419.2541832402,966984.1901527634
1935419.0642192257,966984.1945975051
1935418.8228048251,966984.200243198
1935418.6269237571,966984.2048279595
1935418.4438757964,966984.2091167666
1935418.199125749,966984.2148613611
1935418.0113461,966984.2192407959
1935417.8172952682,966984.2237964049
1935417.56813764,966984.2296264627
1935417.3493814787,966984.2347586711
1935417.1607286455,966984.239152016
1935416.9215484252,966984.244746865
1935416.725107086,966984.2493558063
1935416.5371904064,966984.2537526775
1935416.2971870652,966984.2593911489
1935416.1145204003,966984.2636738812
1935415.9279196933,966984.2680803037
1935415.6917405466,966984.2736426018
1935415.5065616036,966984.2779958632
1935415.3181535334,966984.282431074
1935415.0755463934,966984.2881415328
1935414.8866505045,966984.292599767
1935414.7047047412,966984.2968862747
1935414.4668745655,966984.3024748698
1935414.2456709428,966984.3076765758
1935414.0538123478,966984.3121820055
1935413.812612207,966984.3178700487
1935413.621581036,966984.3223623008
1935413.4372371377,966984.3267022596
1935413.201050364,966984.332264676
1935413.0117731735,966984.3367289839
1935412.8241465234,966984.3411364928
1935412.586465298,966984.3467379702
1935412.403607985,966984.3510237376
1935412.2075253157,966984.3556422185
1935411.9634160988,966984.3613918569
1935411.7740886062,966984.3658112006
1935411.5847959225,966984.3702604984
1935411.34613021,966984.3758318906
1935411.1566351904,966984.3802691567
1935410.976176503,966984.3845319722
1935410.740462295,966984.3900716045
1935410.550773058,966984.3945272209
1935410.3724257972,966984.398695378
1935410.1365326243,966984.4042531173
1935409.9604841166,966984.4083541475
1935409.7864150463,966984.4124541545
1935409.5637889323,966984.4176632605
1935409.391904469,966984.4217132152
1935409.2211021646,966984.4257001658
1935409.0020445322,966984.4308219149
1935408.8274070832,966984.4349157251
1935408.648806987,966984.4391336755
1935408.4392003277,966984.4440133432
1935408.2759568207,966984.4478493787
1935408.1121701945,966984.4517093172
1935407.9043520757,966984.4565757544
1935407.7463754995,966984.4602821231
1935407.5897479951,966984.4639212352
1935407.3877137182,966984.4686650288
1935407.2165853991,966984.4726571687
1935407.0212931966,966984.4772172888
1935406.8177963912,966984.4819691209
1935406.6708932132,966984.4854075653
1935406.5147316267,966984.4890850226
1935406.3242087585,966984.4935234037
1935406.1776146805,966984.4969721782
1935406.0343734112,966984.50032178
1935405.8126752726,966984.5054855897
1935405.6682655613,966984.5088690585
1935405.5251348657,966984.5122168988
1935405.341028795,966984.5165225544
1935405.1983289688,966984.5198635295
1935405.0463394928,966984.5233982488
1935404.866413896,966984.5276068029
1935404.7306413196,966984.5307764111
1935404.5963024371,966984.5339231801
1935404.415962114,966984.5379552669
1935404.284435467,966984.5415454298
1935404.150394629,966984.5452061546
1935403.9918694058,966984.549546751
1935403.882261327,966984.5535963343
1935403.7797429415,966984.5579754089
1935403.6562022844,966984.5634521388
1935403.559119096,966984.5677293758
1935403.457756815,966984.5722578495
1935403.320465785,966984.578029887
1935403.2089973898,966984.5827345942
1935403.0947150348,966984.5876061717
1935402.946538066,966984.594161846
1935402.8269929846,966984.5996664646
1935402.715406537,966984.6048612407
1935402.5747788425,966984.6121052272
1935402.4663930296,966984.6175846464
1935402.353331599,966984.6241606917
1935402.2152136234,966984.6330886105
1935402.1072461023,966984.640285285
1935401.9894410865,966984.6485997784
1935401.8519191148,966984.6590285363
1935401.7418486734,966984.6606292895
1935401.625080143,966984.6691255984
1935401.464325325,966984.6878117203
1935401.3357379616,966984.6989830004
1935401.202912552,966984.7121440266
1935401.0352837825,966984.7338687709
1935400.9124005747,966984.7611051605
1935400.8005526084,966984.7832838906
1935400.6631740206,966984.8083407494
1935400.5610287525,966984.8195027411
1935400.4640169085,966984.8295760757
1935400.3477490281,966984.8489113367
1935400.2566612684,966984.8655113576
1935400.162904847,966984.88361845
1935400.0445020923,966984.9074424335
1935399.954004103,966984.9262299043
1935399.860535636,966984.9461326026
1935399.7404123307,966984.9725622358
1935399.6498531639,966984.9931356169
1935399.560518043,966985.0139335961
1935399.4408053404,966985.0426755822
1935399.349490817,966985.0651527245
1935399.262112865,966985.087185766
1935399.151833735,966985.1156706937
1935399.0672304041,966985.1343490108
1935398.9587965952,966985.148906441
1935398.8569847548,966985.1617260125
1935398.7781125982,966985.1763770225
1935398.7056594132,966985.1988130758
1935398.601466776,966985.2365986686
1935398.529721198,966985.2670632933
1935398.4314031855,966985.318805971
1935398.3525244861,966985.3597429618
1935398.26992057,966985.4018224542
1935398.171769089,966985.4502519561
1935398.086791131,966985.4838412302
1935397.9965373254,966985.5187960404
1935397.8931818244,966985.5602907311
1935397.8135451542,966985.5937491584
1935397.7329704827,966985.6287786267
1935397.6334485,966985.6734159879
1935397.5567033698,966985.7087048282
1935397.4775020487,966985.7459092652
1935397.382901485,966985.7913530747
1935397.3022794782,966985.830593919
1935397.2213312427,966985.874615046
1935397.13269527,966985.9257763344
1935397.0613454988,966985.9679206567
1935396.9917064814,966986.0097173519
1935396.905629273,966986.0624092375
1935396.8364301645,966986.105724515
1935396.7703343015,966986.1479987284
1935396.6867633485,966986.2027560022
1935396.6220746096,966986.2462130167
1935396.5589446279,966986.2894773853
1935396.4795971108,966986.3451590149
1935396.4166562194,966986.3903578691
1935396.3531945292,966986.4368617675
1935396.2767239579,966986.4941757175
1935396.215114436,966986.5414281623
1935396.1533574713,966986.5897203565
1935396.0791741523,966986.649118439
1935396.0208630646,966986.6969285791
1935395.9635435939,966986.7447381794
1935395.892842401,966986.8053317775
1935395.8341420018,966986.8565959464
1935395.7832302807,966986.9058595767
1935395.7215366077,966986.9694981729
1935395.673342239,966987.0206712694
1935395.6265520486,966987.0711659959
1935395.5675890972,966987.1359968211
1935395.5219742605,966987.187250876
1935395.4774465826,966987.2383960806
1935395.4211968249,966987.3047550427
1935395.3780595595,966987.3569917751
1935395.3363832147,966987.4086407673
1935395.2851524502,966987.4737908499
1935395.2441201275,966987.5273213153
1935395.20472284,966987.5799408933
1935395.1548743201,966987.6483032012
1935395.11659582,966987.7022017109
1935395.0799404,966987.7550369631
1935395.034646582,966987.8220147131
1935394.9986302215,966987.8768993318
1935394.963453658,966987.9317095501
1935394.9215631918,966987.9986483447
1935394.888476247,966988.0529523428
1935394.8558203562,966988.1078597135
1935394.816411551,966988.1759184228
1935394.7857692668,966988.2303360424
1935394.7531288199,966988.2898046722
1935394.7166254655,966988.3584120802
1935394.68830163,966988.4132809556
1935394.6607367496,966988.467908904
1935394.6260791651,966988.5381803124
1935394.5984736097,966988.5938463078
1935394.5719981694,966988.6480297399
1935394.5387204436,966988.7168146054
1935394.512504618,966988.7720923214
1935394.4870098273,966988.8270229262
1935394.454886297,966988.8975133186
1935394.4296985555,966988.9543612722
1935394.4052457144,966989.0110144495
1935394.37452214,966989.0810401218
1935394.349489742,966989.1385416021
1935394.3251703,966989.1957876342
1935394.2950927424,966989.2687779131
1935394.2707838034,966989.3260847998
1935394.2460338254,966989.3844361096
1935394.2167397102,966989.4546525988
1935394.192986145,966989.5130643167
1935394.1704610144,966989.5697020419
1935394.141958486,966989.6435215608
1935394.120097437,966989.7013844333
1935394.09898632,966989.758320009
1935394.067589631,966989.8452294018
1935394.0462451293,966989.9058301058
1935394.0202936386,966989.981653278
1935394.0003254416,966990.0416218216
1935393.9799143309,966990.1043129676
1935393.9550578208,966990.1830325702
1935393.9358387252,966990.2456131936
1935393.916915501,966990.3094095733
1935393.893730521,966990.3920233087
1935393.876248799,966990.4564069641
1935393.8587811845,966990.522514307
1935393.8373829613,966990.6063200486
1935393.8210558312,966990.6729126696
1935393.8051152476,966990.7403076934
1935393.785598679,966990.8262345454
1935393.7704302426,966990.8960124403
1935393.7526106648,966990.9818054676
1935393.7351323625,966991.0699882342
1935393.7214603743,966991.1423663048
1935393.7083742372,966991.2150096499
1935393.692676415,966991.3072221164
1935393.6804165307,966991.383849336
1935393.6689104836,966991.4606323654
1935393.6547625521,966991.5588004466
1935393.6442195876,966991.6365445128
1935393.634439522,966991.7136967026
1935393.6235214996,966991.8127897092
1935393.6106791233,966991.8978627083
1935393.5937764018,966991.9783625999
1935393.570404453,966992.0809645127
1935393.5521842032,966992.1633923748
1935393.5343721772,966992.24738509
1935393.512716286,966992.3529650731
1935393.4955159666,966992.4383668418
1935393.4780667326,966992.5257405823
1935393.456481387,966992.6352707116
1935393.4394384436,966992.7225311899
1935393.4214622863,966992.8153749293
1935393.3997153332,966992.9279282975
1935393.3822450594,966993.019009551
1935393.3652078123,966993.1085430653
1935393.3431535787,966993.2255102757
1935393.3255141817,966993.3199810268
1935393.3039203729,966993.4361628568
1935393.2861573547,966993.5355632264
1935393.2636780913,966993.6639180903
1935393.2468331426,966993.7612137818
1935393.225865099,966993.8835185036
1935393.2085393327,966993.9796013847
1935393.193278622,966994.1017694273
1935393.1833332595,966994.1988331674
1935393.173633941,966994.2978152281
1935393.1611975743,966994.4281306894
1935393.1510564443,966994.5397211392
1935393.1401758252,966994.6685777649
1935393.1320994506,966994.773132882
1935393.1230495027,966994.9025858392
1935393.1162245683,966995.0120181579
1935393.1086535745,966995.1508146622
1935393.1036341202,966995.2571670462
1935393.0984392501,966995.3932711809
1935393.0949265482,966995.506342658
1935393.0916283606,966995.6453914775
1935393.0897909035,966995.7612738647
1935393.0886937664,966995.9018437205
1935393.088742474,966996.0252782371
1935393.089986405,966996.1685568588
1935393.0920118624,966996.2902054603
1935393.0957502946,966996.4337342108
1935393.099876043,966996.556264706
1935393.105876221,966996.6994980813
1935393.113097426,966996.8322312195
1935393.113946709,966996.9755161296
1935393.1126528094,966997.1006806887
1935393.1118257146,966997.2429396462
1935393.1118916757,966997.3666790024
1935393.1125235679,966997.5074501578
1935393.1128324538,966997.6338096535
1935393.1129593106,966997.7728649388
1935393.1125627114,966997.8942622588
1935393.1120424478,966998.0314208686
1935393.1117304813,966998.1505894816
1935393.1106862745,966998.2857426609
1935393.1094161689,966998.4037213254
1935393.106845397,966998.5367782534
1935393.1043240677,966998.6529461399
1935393.1014139834,966998.7837963745
1935393.0988035565,966998.898501115
1935393.095289384,966999.027103099
1935393.0921385721,966999.1358971734
1935393.0878642465,966999.262390701
1935393.0837558762,966999.3750597601
1935393.0790095513,966999.4995165177
1935393.0745073317,966999.607752393
1935393.0692833154,966999.7302945207
1935393.0606060217,966999.8336387384
1935393.0474921076,966999.953682535
1935393.0365693073,967000.0511584975
1935393.0189052213,967000.1679032249
1935393.001016577,967000.2624694824
1935392.9780146016,967000.3740512152
1935392.9558936101,967000.4642606877
1935392.928314007,967000.5700418236
1935392.9053975146,967000.6547260844
1935392.8770359408,967000.7555920276
1935392.8532991777,967000.8363685969
1935392.8236043914,967000.9330299016
1935392.798603456,967001.0109432432
1935392.7675484288,967001.1038580121
1935392.7427168656,967001.1752849114
1935392.716209246,967001.2490574016
1935392.6831737447,967001.3377778409
1935392.656205191,967001.4075148628
1935392.6286499216,967001.4765136979
1935392.5928290072,967001.5636613815
1935392.5646483551,967001.6301529584
1935392.5356798496,967001.6966875938
1935392.497795979,967001.7811068263
1935392.4684719162,967001.8453129772
1935392.4223368294,967001.9365152036
1935392.380406134,967002.0122420262
1935392.346391866,967002.071900356
1935392.3126585127,967002.1297997847
1935392.2697507814,967002.2017739692
1935392.2350009282,967002.2585911677
1935392.1997597797,967002.3149737732
1935392.1540628423,967002.3862143348
1935392.1188031952,967002.4397596396
1935392.0807470977,967002.4961870848
1935392.033255547,967002.5647254309
1935391.9966302176,967002.6162176923
1935391.9592594071,967002.6675997808
1935391.9092820133,967002.7345758587
1935391.8703527094,967002.7854488166
1935391.8306719714,967002.8361964405
1935391.7792430604,967002.9002207433
1935391.7362425728,967002.9524247907
1935391.6956114303,967003.0007923801
1935391.6422700786,967003.0633368132
1935391.599225424,967003.1097748409
1935391.5543391826,967003.1549912225
1935391.496618671,967003.2107860371
1935391.4523619774,967003.2526055853
1935391.4068813624,967003.2946276988
1935391.3475734538,967003.3480983925
1935391.2989532088,967003.3906129396
1935391.2499821845,967003.4324160463
1935391.186697259,967003.4849889689
1935391.135556938,967003.5262469065
1935391.0858679784,967003.5652391143
1935391.0200120665,967003.6152747474
1935390.9675542668,967003.6539144067
1935390.9152288437,967003.6913467401
1935390.84624652,967003.7391132794
1935390.790058093,967003.7767597097
1935390.735466443,967003.8122906451
1935390.6644828056,967003.8570684047
1935390.608097476,967003.8913921845
1935390.5499060133,967003.9258820412
