x,y,road,event
1935366.7820231472,967017.5466935082,stop,run
1935366.7025874148,967017.5461967743,straight,run
1935366.409886792,967017.5443754186,straight,run
1935366.2149059568,967017.5431638293,stop,run
1935366.132795269,967017.542641054,straight,run
1935365.838109248,967017.5408055548,straight,run
1935365.6436785627,967017.5395928288,stop,run
1935365.557556209,967017.5390500476,straight,run
1935365.2607905385,967017.5372095353,straight,run
1935365.0631177104,967017.5359798024,stop,run
1935364.9864816964,967017.5354994972,straight,run
1935364.687936533,967017.53364156,straight,run
1935364.4959775205,967017.53244286,stop,run
1935364.4048584343,967017.5318728782,straight,run
1935364.104863844,967017.530007518,straight,run
1935363.9047079023,967017.5287639416,stop,run
1935363.82477421,967017.528252258,straight,run
1935363.524017848,967017.5263914017,straight,run
1935363.3299781235,967017.5251800772,stop,run
1935363.242021229,967017.5246360048,straight,run
1935362.941097931,967017.5227701772,straight,run
1935362.7441613765,967017.5215516018,stop,run
1935362.6563931063,967017.5209968996,straight,run
1935362.3555671545,967017.5191371504,straight,run
1935362.158765843,967017.5179087896,stop,run
1935362.0774393333,967017.5174116592,straight,run
1935361.776678086,967017.515543255,straight,run
1935361.586160043,967017.5143597388,stop,run
1935361.4934064767,967017.5137776536,straight,run
1935361.192746278,967017.5119076342,straight,run
1935360.993759504,967017.5106759468,stop,run
1935360.9075209768,967017.5101426416,straight,run
1935360.606933224,967017.50827147,straight,run
1935360.4098000536,967017.5070407662,stop,run
1935360.325239733,967017.506511243,straight,run
1935360.0248464409,967017.5046369722,straight,run
1935359.826952217,967017.5033955042,stop,run
1935359.742945024,967017.5028724248,straight,run
1935359.4426013008,967017.5009973642,straight,run
1935359.2453308653,967017.4997688464,stop,run
1935359.16106236,967017.4992423026,straight,run
1935358.860808244,967017.4973658132,straight,run
1935358.6699304632,967017.4961651452,stop,run
1935358.57932078,967017.495609933,straight,run
1935358.2792362168,967017.493723114,straight,run
1935358.086924265,967017.492514775,stop,run
1935358.001143416,967017.4919818068,straight,run
1935357.7010876983,967017.4901097872,straight,run
1935357.5058895624,967017.4882456504,stop,run
1935357.4205829035,967017.4879110825,straight,run
1935357.1210408404,967017.4890744274,straight,run
1935356.9231066776,967017.4913119356,stop,run
1935356.8393024232,967017.4923951174,straight,run
1935356.54049038,967017.4965293546,straight,run
1935356.341485278,967017.5008510958,straight,run
1935356.043620132,967017.5087613342,straight,run
1935355.8459622983,967017.5149380856,stop,run
1935355.7661881773,967017.5176199636,straight,run
1935355.4706229195,967017.5284074402,straight,run
1935355.274447761,967017.5365590928,stop,run
1935355.197675056,967017.5399483272,straight,run
1935354.904572987,967017.5538087664,straight,run
1935354.7207504995,967017.5632282192,stop,run
1935354.6312017627,967017.5681024536,straight,run
1935354.340405744,967017.5851070113,straight,run
1935354.1471554493,967017.5973006496,straight,run
1935353.8583733465,967017.616828482,straight,run
1935353.6700484871,967017.6285241296,stop,run
1935353.585200188,967017.6355355908,straight,run
1935353.3008935729,967017.6666628844,straight,run
1935353.116063286,967017.6911101704,stop,run
1935353.044547388,967017.7010367212,straight,run
1935352.7649427608,967017.742180878,straight,run
1935352.580476448,967017.7711609892,stop,run
1935352.505058642,967017.783468585,straight,run
1935352.228308228,967017.8310433974,straight,run
1935352.04449721,967017.8648873236,straight,run
1935351.77069922,967017.9185937372,straight,run
1935351.5932059484,967017.9561433702,stop,run
1935351.518378256,967017.9717368355,straight,run
1935351.249984993,967018.0352811018,straight,run
1935351.0800119247,967018.080193956,stop,run
1935350.9995222527,967018.1028419172,straight,run
1935350.737781687,967018.1810631584,straight,run
1935350.564872769,967018.2359696088,stop,run
1935350.495331144,967018.258740668,curve,run
1935350.2555868595,967018.3676801276,straight,run
1935350.109753252,967018.449280249,stop,run
1935350.045475144,967018.4724251424,straight,run
1935349.8062922268,967018.5257403648,straight,run
1935349.6390637425,967018.5496097836,straight,run
1935349.3886405104,967018.628390664,straight,run
1935349.2212235967,967018.6964593604,stop,run
1935349.1501692696,967018.7305743764,curve,run
1935348.898062512,967018.867560356,straight,run
1935348.7342992288,967018.9483095108,stop,run
1935348.6677938304,967018.981635042,curve,run
1935348.4333285987,967019.1021001344,straight,run
1935348.287909469,967019.1736857982,stop,run
1935348.2172824475,967019.2105629492,curve,run
1935347.9891804573,967019.3197517508,straight,run
1935347.843677937,967019.4165109354,stop,run
1935347.7718570272,967019.4622402572,curve,run
1935347.5366600188,967019.5955471986,straight,run
1935347.376176368,967019.665976908,straight,run
1935347.1342775773,967019.7379475551,straight,run
1935346.9553251287,967019.778708906,straight,run
1935346.726438944,967019.8603352044,straight,run
1935346.5824789344,967019.9332553938,stop,run
1935346.5201402216,967019.972082952,curve,run
1935346.3255652185,967020.1065506504,straight,run
1935346.1896623345,967020.1891749154,curve,run
1935345.973865792,967020.2983431476,straight,run
1935345.8269534104,967020.3790222156,stop,run
1935345.7625954167,967020.4153494604,curve,run
1935345.548391192,967020.5446300836,straight,run
1935345.4156517144,967020.631666303,stop,run
1935345.349159336,967020.676464046,curve,run
1935345.1482697087,967020.8155633272,straight,run
1935345.0153335528,967020.9106043844,curve,run
1935344.8180528576,967021.056465556,straight,run
1935344.687829348,967021.1563529124,curve,run
1935344.4955364617,967021.3093430356,curve,run
1935344.3704310856,967021.412329716,stop,run
1935344.316135366,967021.4582985826,curve,run
1935344.1288181937,967021.6186161756,curve,run
1935344.0009051696,967021.7237223788,curve,run
1935343.810133288,967021.8828897888,curve,run
1935343.688143212,967021.9872685268,stop,run
1935343.634264788,967022.0340545616,curve,run
1935343.448724765,967022.1984324208,curve,run
1935343.3284620524,967022.307337528,stop,run
1935343.2782667635,967022.3533326116,curve,run
1935343.0968350205,967022.5227786356,curve,run
1935342.9813062707,967022.6331720582,stop,run
1935342.9252892265,967022.6874446564,curve,run
1935342.748518061,967022.861194877,curve,run
1935342.630560201,967022.979514285,curve,run
1935342.457245042,967023.1571302166,curve,run
1935342.3475992195,967023.2719456723,stop,run
1935342.2943555764,967023.3286531724,curve,run
1935342.126837542,967023.5110510167,curve,run
1935342.0153184847,967023.634210764,curve,run
1935341.856583988,967023.8221133708,curve,run
1935341.7534203583,967023.950479585,curve,run
1935341.6029242843,967024.1443838278,curve,run
1935341.5045629856,967024.2749390388,stop,run
1935341.461203724,967024.3334723576,curve,run
1935341.3174525867,967024.532280716,curve,run
1935341.2051449404,967024.6930892738,curve,run
1935341.08125757,967024.8768516775,curve,run
1935340.991247583,967025.0147492476,stop,run
1935340.955824888,967025.0701507374,curve,run
1935340.8259878072,967025.2783410336,curve,run
1935340.7406705527,967025.419687962,curve,run
1935340.6174976733,967025.6317844032,curve,run
1935340.5367404693,967025.7763921028,curve,run
1935340.420328621,967025.992248216,curve,run
1935340.345706121,967026.135774194,stop,run
1935340.3129357183,967026.2001344048,curve,run
1935340.204517061,967026.420005164,curve,run
1935340.1348762584,967026.567403062,stop,run
1935340.1069371984,967026.627872346,curve,run
1935340.0068845511,967026.851698422,curve,run
1935339.941528522,967027.004230321,curve,run
1935339.847942114,967027.2310274591,curve,run
1935339.788703651,967027.380204784,stop,run
1935339.763423252,967027.445483086,curve,run
1935339.6774681064,967027.6753624012,curve,run
1935339.622608089,967027.8293289782,stop,run
1935339.601625768,967027.889801872,curve,run
1935339.523613391,967028.1224456544,curve,run
1935339.475061139,967028.274702264,stop,run
1935339.4530748404,967028.3458931416,curve,run
1935339.3831820348,967028.5816265822,curve,run
1935339.3375518776,967028.73823034,stop,run
1935339.317796624,967028.805342874,curve,run
1935339.248862303,967029.0425866358,curve,run
1935339.2042717217,967029.2017215624,curve,run
1935339.1405560924,967029.440476437,curve,run
1935339.100001957,967029.6004090272,curve,run
1935339.041725329,967029.8406181064,curve,run
1935339.004774524,967030.000256834,stop,run
1935338.9889415824,967030.0705792776,curve,run
1935338.9366863733,967030.3121722626,curve,run
1935338.903506126,967030.4736350328,curve,run
1935338.856645716,967030.7163015336,curve,run
1935338.8265960107,967030.8810707296,curve,run
1935338.7847820744,967031.1247323852,curve,run
1935338.7589998515,967031.2851695892,stop,run
1935338.7483004185,967031.3542889556,curve,run
1935338.712561988,967031.5988988648,curve,run
1935338.6904525235,967031.762443157,curve,run
1935338.659951993,967032.007854476,curve,run
1935338.6412318368,967032.1729924192,curve,run
1935338.6160086084,967032.4190443292,curve,run
1935338.6010302147,967032.5830013638,stop,run
1935338.595153931,967032.651067524,curve,run
1935338.5758328368,967032.8977195652,curve,run
1935338.564903221,967033.0610934054,stop,run
1935338.5611676944,967033.1220467446,curve,run
1935338.548225175,967033.3690396012,curve,run
1935338.541475302,967033.5350242718,curve,run
1935338.5338385631,967033.7822911262,curve,run
1935338.530680988,967033.9465709416,stop,run
1935338.529772364,967034.0130781592,curve,run
1935338.5282591395,967034.2604763136,curve,run
1935338.5289573907,967034.4221164652,stop,run
1935338.5300319027,967034.4953199342,curve,run
1935338.533835607,967034.7432131176,curve,run
1935338.536357017,967034.9058158654,stop,run
1935338.537631011,967034.9778948476,curve,run
1935338.54290088,967035.2263672876,curve,run
1935338.5478987985,967035.3888085372,stop,run
1935338.54992636,967035.4617451028,curve,run
1935338.556919077,967035.7108689856,curve,run
1935338.5599942843,967035.8756750128,stop,run
1935338.5614857096,967035.9515873864,curve,run
1935338.567313183,967036.2010654612,curve,run
1935338.5719601628,967036.3642217004,stop,run
1935338.574084364,967036.4324502876,curve,run
1935338.5826131864,967036.681755658,curve,run
1935338.588583276,967036.8393834508,stop,run
1935338.5917055355,967036.917832835,curve,run
1935338.6022982888,967037.167173982,curve,run
1935338.609955642,967037.3342335403,curve,run
1935338.6223489847,967037.5835994008,curve,run
1935338.6295230435,967037.7471349275,curve,run
1935338.643828249,967038.0710334332,stop,run
1935338.6478630968,967038.1615204248,stop,run
1935338.651408044,967038.2396884717,curve,run
1935338.663292092,967038.4894057014,curve,run
1935338.6701424737,967038.6563255582,curve,run
1935338.680070649,967038.906325666,curve,run
1935338.6864358888,967039.0746339094,curve,run
1935338.6959226064,967039.3246944444,curve,run
1935338.7014293105,967039.491780636,curve,run
1935338.709152547,967039.741991311,curve,run
1935338.714290404,967039.9077103476,stop,run
1935338.7163925725,967039.9759926832,curve,run
1935338.723948284,967040.2262212824,curve,run
1935338.7287668376,967040.3912894016,stop,run
1935338.7308537548,967040.4638817672,curve,run
1935338.7377773577,967040.7141738292,curve,run
1935338.74190762,967040.8822430682,curve,run
1935338.747447346,967041.1325724308,curve,run
1935338.7514884165,967041.2988734064,stop,run
1935338.75326666,967041.3681296502,curve,run
1935338.7597497024,967041.6182990564,curve,run
1935338.7640477088,967041.7858850638,curve,run
1935338.769939008,967042.0360181278,curve,run
1935338.7740315425,967042.2112963696,curve,run
1935338.7797462272,967042.4613559658,curve,run
1935338.7833780565,967042.62471145,stop,run
1935338.7849670448,967042.6974109078,curve,run
1935338.7903185247,967042.9474152712,curve,run
1935338.793687828,967043.10913493,stop,run
1935338.7951052936,967043.1784884564,curve,run
1935338.8001139653,967043.428521162,curve,run
1935338.803248753,967043.5894054848,stop,run
1935338.804586531,967043.6592637224,curve,run
1935338.8092539057,967043.9091798184,curve,run
1935338.8123117231,967044.077922141,curve,run
1935338.8167039503,967044.3278044806,curve,run
1935338.8193132293,967044.49448678,curve,run
1935338.823237323,967044.7425153584,curve,run
1935338.8258655604,967044.907275114,stop,run
1935338.8268691727,967044.9757885344,curve,run
1935338.830368352,967045.2241976508,curve,run
1935338.8326965088,967045.389991956,curve,run
1935338.8360421923,967045.6371449076,curve,run
1935338.838342521,967045.7999952764,stop,run
1935338.839132925,967045.8687714384,curve,run
1935338.8414156225,967046.1147971358,curve,run
1935338.842653004,967046.2781983878,stop,run
1935338.8431301264,967046.3457438152,curve,run
1935338.8446905809,967046.5904842656,curve,run
1935338.8455773983,967046.7515111885,stop,run
1935338.8458944776,967046.8154740311,curve,run
1935338.846913476,967047.0590255194,curve,run
1935338.847403371,967047.2145285096,stop,run
1935338.847595468,967047.2914760978,curve,run
1935338.8480037744,967047.5338015883,curve,run
1935338.848092068,967047.6942615062,stop,run
1935338.8480941963,967047.7628747828,curve,run
1935338.8478662143,967048.0040433356,curve,run
1935338.8477052185,967048.1668108612,curve,run
1935338.8472726871,967048.4073495504,curve,run
1935338.8469935723,967048.5684484416,curve,run
1935338.8464479125,967048.803321374,curve,run
1935338.8459491453,967048.9630812476,stop,run
1935338.845717727,967049.0309201962,curve,run
1935338.8446633136,967049.2702483216,curve,run
1935338.843703396,967049.4276356224,stop,run
1935338.8432461943,967049.4959053308,curve,run
1935338.8414894743,967049.73448185,curve,run
1935338.840215916,967049.8906155372,stop,run
1935338.839618632,967049.9594290626,curve,run
1935338.8374004376,967050.197288278,curve,run
1935338.8358238528,967050.3525953464,stop,run
1935338.8351390148,967050.4163910816,curve,run
1935338.8324520828,967050.6535559956,curve,run
1935338.8306378664,967050.802085612,stop,run
1935338.8297481933,967050.8807972296,curve,run
1935338.8263144223,967051.117287528,curve,run
1935338.823513815,967051.2716529726,stop,run
1935338.822334642,967051.3403308364,curve,run
1935338.8178938883,967051.57609726,curve,run
1935338.8134416607,967051.7340436344,curve,run
1935338.8053390305,967051.9621184042,curve,run
1935338.7986129085,967052.1188195052,stop,run
1935338.7955560745,967052.1847888472,curve,run
1935338.78416605,967052.417668186,curve,run
1935338.7754273408,967052.5691762042,stop,run
1935338.771375564,967052.6363742368,curve,run
1935338.7567599183,967052.8659639218,curve,run
1935338.7462274216,967053.0166766966,stop,run
1935338.7417865647,967053.0790829516,curve,run
1935338.7246534028,967053.3060200736,curve,run
1935338.713078215,967053.4494571496,stop,run
1935338.7072330248,967053.5194755748,curve,run
1935338.687623028,967053.7439196726,curve,run
1935338.6746906585,967053.8842814232,stop,run
1935338.6678254693,967053.956589224,curve,run
1935338.645912862,967054.1782247795,curve,run
1935338.6308015003,967054.3237777258,stop,run
1935338.6242932663,967054.3849735578,curve,run
1935338.600131264,967054.6040285608,curve,run
1935338.583932568,967054.7447703424,stop,run
1935338.5763735631,967054.8089578076,curve,run
1935338.549860044,967055.0262043084,curve,run
1935338.531502189,967055.1719462704,curve,run
1935338.5044079595,967055.3807502626,curve,run
1935338.4850688607,967055.5225947228,stop,run
1935338.476449996,967055.5841750612,curve,run
1935338.4453388464,967055.800350605,curve,run
1935338.423112606,967055.943873432,stop,run
1935338.4152754552,967055.9965852814,curve,run
1935338.3768239515,967056.2114208112,curve,run
1935338.3466656525,967056.3564430156,curve,run
1935338.302501246,967056.5531082588,curve,run
1935338.2698051813,967056.6915727188,stop,run
1935338.254469859,967056.7553043312,curve,run
1935338.2019156627,967056.9666344372,curve,run
1935338.1662826804,967057.104131164,stop,run
1935338.15008038,967057.1651534135,curve,run
1935338.092401477,967057.3748870027,curve,run
1935338.052636396,967057.513242855,stop,run
1935338.036118856,967057.5693195888,curve,run
1935337.97299886,967057.7769887734,curve,run
1935337.9311053136,967057.9095812924,stop,run
1935337.9097984508,967057.9752997534,curve,run
1935337.8410722348,967058.1805944118,curve,run
1935337.795765286,967058.3115173902,stop,run
1935337.772963161,967058.375787478,curve,run
1935337.6990465864,967058.5787162408,curve,run
1935337.6504240453,967058.7078842137,stop,run
1935337.6263587608,967058.7706717151,curve,run
1935337.547765364,967058.969952542,curve,run
1935337.4935216203,967059.1027494156,stop,run
1935337.471705733,967059.1551881144,curve,run
1935337.387408781,967059.3529274132,curve,run
1935337.3308229616,967059.4816348786,stop,run
1935337.3060968253,967059.5369346434,curve,run
1935337.2168241008,967059.7318927244,curve,run
1935337.1562298888,967059.8603665476,curve,run
1935337.102591819,967059.9715667064,curve,run
1935337.0331184804,967060.1124782024,curve,run
1935336.9706599296,967060.2362066336,stop,run
1935336.9440709648,967060.2878136362,stop,run
1935336.9146598675,967060.344461892,curve,run
1935336.8148666944,967060.5328597084,curve,run
1935336.7474585755,967060.6568881902,stop,run
1935336.719087776,967060.7082108302,curve,run
1935336.6168288167,967060.8893022184,curve,run
1935336.548509892,967061.007151322,stop,run
1935336.5183907885,967061.0583797628,curve,run
1935336.409282443,967061.2402209976,curve,run
1935336.3345920567,967061.361527886,curve,run
1935336.226066492,967061.533504542,curve,run
1935336.149257633,967061.6556613636,stop,run
1935336.119770093,967061.700327343,curve,run
1935335.9973723744,967061.8698628158,curve,run
1935335.9111140848,967061.9808655494,curve,run
1935335.789483604,967062.1315249056,curve,run
1935335.7056226423,967062.232367176,stop,run
1935335.66273248,967062.282998109,curve,run
1935335.527556732,967062.438808503,curve,run
1935335.437043348,967062.5395965512,stop,run
1935335.3966272743,967062.5836890712,curve,run
1935335.2556383407,967062.7332303628,stop,run
1935335.1613291963,967062.8296546672,stop,run
1935335.120895748,967062.870261495,curve,run
1935334.974425768,967063.0133148078,stop,run
1935334.877987238,967063.1036783088,stop,run
1935334.834689588,967063.14381206,curve,run
1935334.683379567,967063.2813511871,stop,run
1935334.584101343,967063.3711039204,stop,run
1935334.5419498868,967063.4089691718,curve,run
1935334.388743942,967063.5440899323,straight,run
1935334.287881811,967063.6285054494,stop,run
1935334.2412983773,967063.6697136835,curve,run
1935334.0906566773,967063.8075472862,stop,run
1935333.9944497533,967063.895450899,stop,run
1935333.946886897,967063.9383833936,curve,run
1935333.7943262027,967064.0735472692,straight,run
1935333.691518613,967064.1627307272,stop,run
1935333.648558381,967064.1996248588,curve,run
1935333.4934684304,967064.3311599828,straight,run
1935333.390903229,967064.4168841244,stop,run
1935333.3463884613,967064.4541157628,curve,run
1935333.190380721,967064.5811879064,straight,run
1935333.084505492,967064.6619150778,stop,run
1935333.0372389616,967064.6973522148,curve,run
1935332.877607604,967064.8148251066,straight,run
1935332.769011387,967064.8887457284,stop,run
1935332.7252366112,967064.9178418228,curve,run
1935332.558360964,967065.0265969546,straight,run
1935332.4523271443,967065.0940158948,stop,run
1935332.400233438,967065.1266618184,curve,run
1935332.2312186456,967065.2301801178,straight,run
1935332.1183366457,967065.2972275808,stop,run
1935332.0684743808,967065.3262985958,straight,run
1935331.8968813568,967065.4238318892,straight,run
1935331.783009484,967065.486440406,stop,run
1935331.7367815715,967065.5114183506,straight,run
1935331.562821299,967065.6028030904,straight,run
1935331.447664322,967065.661114663,stop,run
1935331.3972531827,967065.6861363576,straight,run
1935331.2210595235,967065.7711568328,straight,run
1935331.104215164,967065.8255363824,stop,run
1935331.0547634305,967065.8480560832,straight,run
1935330.878110136,967065.9262492488,straight,run
1935330.764542208,967065.9746573268,stop,run
1935330.7095663585,967065.9975625112,straight,run
1935330.5376088005,967066.078915124,stop,run
1935330.438808965,967066.134052273,stop,run
1935330.392706124,967066.1585018982,straight,run
1935330.238932334,967066.228283142,straight,run
1935330.130794288,967066.2665587306,stop,run
1935330.080128088,967066.2827513342,straight,run
1935329.8955691464,967066.2987349054,straight,run
1935329.7733515303,967066.3040684824,straight,run
1935329.6059996968,967066.3252243128,straight,run
1935329.492640857,967066.3546736304,stop,run
1935329.4484761448,967066.3710220234,straight,run
1935329.283559508,967066.439226334,straight,run
1935329.1684306832,967066.4878118302,straight,run
1935329.0093739484,967066.5501331956,straight,run
1935328.89433026,967066.5734154618,stop,run
1935328.846329944,967066.5817011936,straight,run
1935328.683820588,967066.609721316,straight,run
1935328.577281607,967066.6298627052,straight,run
1935328.4235116944,967066.6606193492,straight,run
1935328.3196653824,967066.6877050416,stop,run
1935328.2724455327,967066.7006924072,straight,run
1935328.115071648,967066.7441535832,straight,run
1935328.0116879016,967066.7720252128,stop,run
1935327.966781647,967066.7839612106,straight,run
1935327.8115644683,967066.824184296,straight,run
1935327.710367336,967066.8499768084,stop,run
1935327.6675188325,967066.8608426296,straight,run
1935327.5080189344,967066.8838490242,straight,run
1935327.399903847,967066.8953120392,stop,run
1935327.3551926503,967066.9005781134,straight,run
1935327.197042128,967066.9213814216,stop,run
1935327.1042613287,967066.9449498144,stop,run
1935327.061200712,967066.9573446038,straight,run
1935326.9229060635,967066.9951699394,stop,run
1935326.83589844,967067.0227349504,stop,run
1935326.8002948284,967067.0368492896,straight,run
1935326.675010312,967067.0883654976,stop,run
1935326.600210664,967067.1312207676,stop,run
1935326.560908258,967067.142030105,straight,run
1935326.4171250905,967067.1707435712,straight,run
1935326.3158616608,967067.1873454708,stop,run
1935326.2732601848,967067.1955223216,straight,run
1935326.1283425468,967067.228197504,stop,run
1935326.03654714,967067.2496982854,stop,run
1935325.9982102795,967067.26294081,straight,run
1935325.858053824,967067.2968979288,stop,run
1935325.7662409544,967067.3177811218,stop,run
1935325.7294374788,967067.3257664578,straight,run
1935325.588685045,967067.3543935064,stop,run
1935325.49612105,967067.3726570288,stop,run
1935325.4581772613,967067.3799282464,straight,run
1935325.318685469,967067.4060485084,stop,run
1935325.2261430025,967067.4230301916,stop,run
1935325.187242444,967067.4300954356,straight,run
1935325.047990496,967067.4549914089,stop,run
1935324.9553952045,967067.4710509538,stop,run
1935324.9168189687,967067.4776457304,straight,run
1935324.7766171831,967067.5008558002,stop,run
1935324.685507267,967067.5124751076,stop,run
1935324.648202203,967067.5167459964,straight,run
1935324.5075356304,967067.5318473432,stop,run
1935324.418324544,967067.5405606722,stop,run
1935324.37550365,967067.5450185832,straight,run
1935324.23497638,967067.5597668256,stop,run
1935324.1418474768,967067.5686646078,stop,run
1935324.1017532407,967067.5731019728,straight,run
1935323.9613468093,967067.589450156,stop,run
1935323.868308544,967067.6002077126,stop,run
1935323.8331923168,967067.6042148956,straight,run
1935323.692948116,967067.6199731454,stop,run
1935323.6023769493,967067.6278232968,stop,run
1935323.5651158527,967067.632459628,straight,run
1935323.427745013,967067.655731394,stop,run
1935323.3405112268,967067.6683797558,stop,run
1935323.2987114908,967067.673973223,straight,run
1935323.1595307367,967067.6916062598,stop,run
1935323.0696966904,967067.7026331506,stop,run
1935323.027600561,967067.7080558946,straight,run
1935322.8872618645,967067.7245860674,stop,run
1935322.795911687,967067.7333334708,stop,run
1935322.7572513751,967067.7365656636,straight,run
1935322.616853607,967067.7477114532,stop,run
1935322.52653092,967067.7548787612,stop,run
1935322.48312524,967067.7583009612,straight,run
1935322.345151668,967067.768874181,stop,run
1935322.2518132776,967067.7753953824,stop,run
1935322.2132988512,967067.7779692488,straight,run
1935322.074960947,967067.786740451,stop,run
1935321.9849749063,967067.792056433,stop,run
1935321.9439277283,967067.7943731528,straight,run
1935321.803192696,967067.8018247652,stop,run
1935321.712093816,967067.806235494,stop,run
1935321.6716146208,967067.8080549804,straight,run
1935321.530826736,967067.8141038916,stop,run
1935321.4385382608,967067.8163824894,stop,run
1935321.3975450385,967067.818255928,straight,run
1935321.2612874084,967067.827131299,stop,run
1935321.1692805355,967067.834638176,stop,run
1935321.1312747272,967067.8377760364,straight,run
1935320.991343605,967067.8490059308,stop,run
1935320.89976425,967067.8560559516,stop,run
1935320.863312688,967067.8590775204,straight,run
1935320.7231376923,967067.8688848708,stop,run
1935320.634990326,967067.8744614264,stop,run
1935320.590419348,967067.8772766966,straight,run
1935320.4530904773,967067.8857038246,stop,run
1935320.3606845185,967067.891142261,stop,run
1935320.3205316423,967067.8935744112,straight,run
1935320.1844994607,967067.9012791126,stop,run
1935320.0951011493,967067.9051821926,stop,run
1935320.0528777149,967067.9069226694,straight,run
1935319.914266687,967067.9129140236,stop,run
1935319.82313185,967067.9150674556,stop,run
1935319.786354833,967067.915615125,straight,run
1935319.6462827967,967067.9168012658,stop,run
1935319.558125516,967067.9172062362,stop,run
1935319.515689613,967067.9173406048,straight,run
1935319.3783998007,967067.9174450246,stop,run
1935319.290727884,967067.9171938904,stop,run
1935319.246543248,967067.9169670866,straight,run
1935319.1095031423,967067.9157478987,stop,run
1935319.0187034209,967067.914516815,stop,run
1935318.97908928,967067.9138968344,straight,run
1935318.8476530672,967067.9113145156,stop,run
1935318.7587904085,967067.9122112852,stop,run
1935318.7164474733,967067.9124357044,straight,run
1935318.5852768137,967067.9147920628,stop,run
1935318.494691657,967067.9169748768,stop,run
1935318.454144139,967067.9178572122,straight,run
1935318.3220256465,967067.9208083902,stop,run
1935318.230886704,967067.923183096,stop,run
1935318.1911884723,967067.9242273468,straight,run
1935318.061342314,967067.9276076332,stop,run
1935317.9738563509,967067.9299317804,stop,run
1935317.9293760024,967067.9310140666,straight,run
1935317.8036059912,967067.9340929592,stop,run
1935317.712515405,967067.9363906132,stop,run
1935317.6737621864,967067.937381672,straight,run
1935317.543798068,967067.9407790944,stop,run
1935317.455633628,967067.9431293042,stop,run
1935317.413214004,967067.9442855532,straight,run
1935317.2844840384,967067.947823505,stop,run
1935317.193106943,967067.9503316774,stop,run
1935317.1543187995,967067.9512851522,straight,run
1935317.0233567413,967067.954286562,stop,run
1935316.9321134367,967067.9563349284,stop,run
1935316.8962475087,967067.95733339,straight,run
1935316.7647455584,967067.9599620024,stop,run
1935316.674709374,967067.9614114196,stop,run
1935316.633703859,967067.9620340704,straight,run
1935316.5057161269,967067.964042238,stop,run
1935316.4142419584,967067.9654840454,stop,run
1935316.3758484705,967067.9660727228,straight,run
1935316.247710698,967067.9679993702,stop,run
1935316.156761139,967067.9693336608,stop,run
1935316.1186984149,967067.9698560436,straight,run
1935315.985029722,967067.971741118,stop,run
1935315.891742792,967067.9731126364,stop,run
1935315.8569936848,967067.9735898684,straight,run
1935315.7221323007,967067.9753032408,stop,run
1935315.6332126453,967067.9764526376,stop,run
1935315.589746405,967067.977030579,straight,run
1935315.458372344,967067.9785892414,stop,run
1935315.3657886807,967067.9795757912,stop,run
1935315.329001241,967067.979948184,straight,run
1935315.194632805,967067.9812417966,stop,run
1935315.102075711,967067.9822202948,stop,run
1935315.063781772,967067.9825938016,straight,run
1935314.924053756,967067.9838278538,stop,run
1935314.8358440169,967067.9845311508,stop,run
1935314.7920572928,967067.9848624738,straight,run
1935314.65783246,967067.9858334268,stop,run
1935314.5651072047,967067.9863111596,stop,run
1935314.5260481169,967067.9865366656,straight,run
1935314.392536481,967067.9872674216,stop,run
1935314.3014435547,967067.9877420363,stop,run
1935314.2574872333,967067.9879616436,straight,run
1935314.1245183093,967067.9885235633,stop,run
1935314.0363216803,967067.988852882,stop,run
1935313.9896411805,967067.9890090894,straight,run
1935313.852237534,967067.989389928,stop,run
1935313.7573340088,967067.9895972388,stop,run
1935313.715137594,967067.9896820228,straight,run
1935313.576418635,967067.989854974,stop,run
1935313.483229139,967067.9899205668,stop,run
1935313.439429809,967067.9899393434,straight,run
1935313.2943917783,967067.989915462,stop,run
1935313.201924564,967067.9898322456,stop,run
1935313.1549431188,967067.9897720366,straight,run
1935313.0133723728,967067.9895327374,stop,run
1935312.913862228,967067.9893023518,stop,run
1935312.8717465384,967067.9891875212,straight,run
1935312.7223763056,967067.9887139462,stop,run
1935312.627028864,967067.988348606,stop,run
1935312.5843096287,967067.9881747364,straight,run
1935312.431502714,967067.9874431544,stop,run
1935312.3328650608,967067.9869166408,stop,run
1935312.2900071044,967067.986653447,straight,run
1935312.1386840995,967067.9856999044,stop,run
1935312.0413103031,967067.9850235828,stop,run
1935311.993027581,967067.9846789836,straight,run
1935311.8361008945,967067.9834256736,straight,run
1935311.733346024,967067.982537576,stop,run
1935311.68925785,967067.9821414195,straight,run
1935311.5302370216,967067.980631604,straight,run
1935311.4261596927,967067.9795662448,stop,run
1935311.380742896,967067.9790844606,straight,run
1935311.2196195675,967067.9772725056,straight,run
1935311.115814104,967067.9760350008,stop,run
1935311.06803856,967067.9754458566,straight,run
1935310.9048129804,967067.973347016,straight,run
1935310.7997306976,967067.9719238948,stop,run
1935310.7538766628,967067.9712888888,straight,run
1935310.588578971,967067.9688797956,straight,run
1935310.482349386,967067.9672613668,stop,run
1935310.4320839965,967067.9664754156,straight,run
1935310.2678349272,967067.9638131536,straight,run
1935310.159214149,967067.9619658384,stop,run
1935310.1114345945,967067.9611250344,straight,run
1935309.941954303,967067.9580807931,straight,run
